,Status,MARCField,MARCFieldLabel,MARCInd1Label,MARCInd1Value,MARCInd1ValueLabel,MARCInd2Label,MARCInd2Value,MARCInd2ValueLabel,CharacterPosition,CharacterPositionLabel,MARCSubfield,MARCSubfieldLabel,CodeValue,CodeValueLabel,MARCTagCondition1,Condition1Values,MARCTagCondition2,Condition2Values,RDA Registry URI,RDA Registry Label,Recording Method,Justification for Mapping,Transformation Notes,Problems with Mapping,Notes (Uncategorized)
0,done,353,SUPPLEMENTARY CONTENT CHARACTERISTICS (R),Undefined,#,Undefined,Undefined,#,Undefined,,,a,Supplementary content term (R),,,,,,,http://rdaregistry.info/Elements/m/P30455,has supplementary content,unstructured | structured,,,,The recording method would depend on if subfields $b and $2 are used. This could be a free text field.
1,done,353,SUPPLEMENTARY CONTENT CHARACTERISTICS (R),Undefined,#,Undefined,Undefined,#,Undefined,,,"b,2",Supplementary content code (R),,,,,,,http://rdaregistry.info/Elements/m/P30455,has supplementary content,identifier,,,,
2,delete,353,SUPPLEMENTARY CONTENT CHARACTERISTICS (R),Undefined,#,Undefined,Undefined,#,Undefined,,,2,Source (NR),,,,,,,,,,,,This is the VES code.Need to follow patternwhich is ? from other 3xx fields,See II.C.1 $0's and $1's for RDA Entities
3,done,353,SUPPLEMENTARY CONTENT CHARACTERISTICS (R),Undefined,#,Undefined,Undefined,#,Undefined,,,3,Materials specified (NR),,,,,,,http://rdaregistry.info/Elements/m/P30137,has note on manifestation,unstructured,[value] applies to: [$3],,,See II.R 3XX with $3 Present in decision index
4,not mapped,353,SUPPLEMENTARY CONTENT CHARACTERISTICS (R),Undefined,#,Undefined,Undefined,#,Undefined,,,6,Linkage (NR),,,,,,,,,,,,,
5,not mapped,353,SUPPLEMENTARY CONTENT CHARACTERISTICS (R),Undefined,#,Undefined,Undefined,#,Undefined,,,8,Field link and sequence number (R),,,,,,,,,,,,,
6,done,353,SUPPLEMENTARY CONTENT CHARACTERISTICS (R),Undefined,#,Undefined,Undefined,#,Undefined,,,0,Authority record control number or standard number (R),,,,,,,http://rdaregistry.info/Elements/m/P30455,has supplementary content,identifier,,,,
7,done,353,SUPPLEMENTARY CONTENT CHARACTERISTICS (R),Undefined,#,Undefined,Undefined,#,Undefined,,,1,Real World Object URI (R),,,,,,,http://rdaregistry.info/Elements/m/P30455,has supplementary content,IRI,,,,
