,Status,MARCField,MARCFieldLabel,MARCInd1Label,MARCInd1Value,MARCInd1ValueLabel,MARCInd2Label,MARCInd2Value,MARCInd2ValueLabel,CharacterPosition,CharacterPositionLabel,MARCSubfield,MARCSubfieldLabel,CodeValue,CodeValueLabel,MARCTagCondition1,Condition1Values,MARCTagCondition2,Condition2Values,RDA Registry URI,RDA Registry Label,Recording Method,Justification for Mapping,Transformation Notes,Problems with Mapping,Notes (Uncategorized)
0,,811,SERIES ADDED ENTRY--MEETING NAME (R),Type of meeting name entry element,*,,Undefined,*,,,,a,Meeting name or jurisdiction name as entry element (NR),,,,,,,http://rdaregistry.info/Elements/w/P10019,is part of work,,,,,
1,,811,SERIES ADDED ENTRY--MEETING NAME (R),Type of meeting name entry element,*,,Undefined,*,,,,a,Meeting name or jurisdiction name as entry element (NR),,,,,,,http://rdaregistry.info/Elements/w/P10101,is subseries of,,,,,
2,,811,SERIES ADDED ENTRY--MEETING NAME (R),Type of meeting name entry element,*,,Undefined,*,,,,a,Meeting name or jurisdiction name as entry element (NR),,,,,,,http://rdaregistry.info/Elements/w/P10102,is issue of,,,,,
3,,811,SERIES ADDED ENTRY--MEETING NAME (R),Type of meeting name entry element,*,,Undefined,*,,,,a,Meeting name or jurisdiction name as entry element (NR),,,,,,,http://rdaregistry.info/Elements/w/P10411,is special issue of,,,,,
4,,811,SERIES ADDED ENTRY--MEETING NAME (R),Type of meeting name entry element,*,,Undefined,*,,,,c,Location of meeting (R),,,,,,,http://rdaregistry.info/Elements/w/P10019,is part of work,,,,,
5,,811,SERIES ADDED ENTRY--MEETING NAME (R),Type of meeting name entry element,*,,Undefined,*,,,,c,Location of meeting (R),,,,,,,http://rdaregistry.info/Elements/w/P10101,is subseries of,,,,,
6,,811,SERIES ADDED ENTRY--MEETING NAME (R),Type of meeting name entry element,*,,Undefined,*,,,,c,Location of meeting (R),,,,,,,http://rdaregistry.info/Elements/w/P10102,is issue of,,,,,
7,,811,SERIES ADDED ENTRY--MEETING NAME (R),Type of meeting name entry element,*,,Undefined,*,,,,c,Location of meeting (R),,,,,,,http://rdaregistry.info/Elements/w/P10411,is special issue of,,,,,
8,,811,SERIES ADDED ENTRY--MEETING NAME (R),Type of meeting name entry element,*,,Undefined,*,,,,d,Date of meeting or treaty signing (R),,,,,,,http://rdaregistry.info/Elements/w/P10019,is part of work,,,,,
9,,811,SERIES ADDED ENTRY--MEETING NAME (R),Type of meeting name entry element,*,,Undefined,*,,,,d,Date of meeting or treaty signing (R),,,,,,,http://rdaregistry.info/Elements/w/P10101,is subseries of,,,,,
10,,811,SERIES ADDED ENTRY--MEETING NAME (R),Type of meeting name entry element,*,,Undefined,*,,,,d,Date of meeting or treaty signing (R),,,,,,,http://rdaregistry.info/Elements/w/P10102,is issue of,,,,,
11,,811,SERIES ADDED ENTRY--MEETING NAME (R),Type of meeting name entry element,*,,Undefined,*,,,,d,Date of meeting or treaty signing (R),,,,,,,http://rdaregistry.info/Elements/w/P10411,is special issue of,,,,,
12,,811,SERIES ADDED ENTRY--MEETING NAME (R),Type of meeting name entry element,*,,Undefined,*,,,,e,Subordinate unit (R),,,,,,,http://rdaregistry.info/Elements/w/P10019,is part of work,,,,,
13,,811,SERIES ADDED ENTRY--MEETING NAME (R),Type of meeting name entry element,*,,Undefined,*,,,,e,Subordinate unit (R),,,,,,,http://rdaregistry.info/Elements/w/P10101,is subseries of,,,,,
14,,811,SERIES ADDED ENTRY--MEETING NAME (R),Type of meeting name entry element,*,,Undefined,*,,,,e,Subordinate unit (R),,,,,,,http://rdaregistry.info/Elements/w/P10102,is issue of,,,,,
