Status,MARCField,MARCFieldLabel,MARCInd1Label,MARCInd1Value,MARCInd1ValueLabel,MARCInd2Label,MARCInd2Value,MARCInd2ValueLabel,CharacterPosition,CharacterPositionLabel,MARCSubfield,MARCSubfieldLabel,CodeValue,CodeValueLabel,MARCTagCondition1,Condition1Values,MARCTagCondition2,Condition2Values,RDA Registry URI,RDA Registry Label,Recording Method,Justification for Mapping,Transformation Notes,Problems with Mapping,Notes (Uncategorized)
,583,ACTION NOTE (R),Privacy,0,Private,Undefined,#,Undefined,,,n,Extent (R),,,,,,,,,,,,,
,583,ACTION NOTE (R),Privacy,0,Private,Undefined,#,Undefined,,,o,Type of unit (R),,,,,,,,,,,,,
,583,ACTION NOTE (R),Privacy,0,Private,Undefined,#,Undefined,,,u,Uniform Resource Identifier (R),,,,,,,,,,,,,
,583,ACTION NOTE (R),Privacy,0,Private,Undefined,#,Undefined,,,x,Nonpublic note (R),,,,,,,,,,,,,
,583,ACTION NOTE (R),Privacy,0,Private,Undefined,#,Undefined,,,z,Public note (R),,,,,,,,,,,,,
,583,ACTION NOTE (R),Privacy,1,Not private,Undefined,#,Undefined,,,2,Source of term (NR),,,,,,,,,,,,,
,583,ACTION NOTE (R),Privacy,1,Not private,Undefined,#,Undefined,,,3,Materials specified (NR),,,,,,,,,,,,,
,583,ACTION NOTE (R),Privacy,1,Not private,Undefined,#,Undefined,,,5,Institution to which field applies (NR),,,,,,,,,,,,,
,583,ACTION NOTE (R),Privacy,1,Not private,Undefined,#,Undefined,,,6,Linkage (NR),,,,,,,,,,,,,
,583,ACTION NOTE (R),Privacy,1,Not private,Undefined,#,Undefined,,,8,Field link and sequence number (R),,,,,,,,,,,,,
,583,ACTION NOTE (R),Privacy,1,Not private,Undefined,#,Undefined,,,b,Action identification (R),,,,,,,,,,,,,
,583,ACTION NOTE (R),Privacy,1,Not private,Undefined,#,Undefined,,,c,Time/date of action (R),,,,,,,,,,,,,
,583,ACTION NOTE (R),Privacy,1,Not private,Undefined,#,Undefined,,,d,Action interval (R),,,,,,,,,,,,,
,583,ACTION NOTE (R),Privacy,1,Not private,Undefined,#,Undefined,,,e,Contingency for action (R),,,,,,,,,,,,,
,583,ACTION NOTE (R),Privacy,1,Not private,Undefined,#,Undefined,,,f,Authorization (R),,,,,,,,,,,,,
,583,ACTION NOTE (R),Privacy,1,Not private,Undefined,#,Undefined,,,h,Jurisdiction (R),,,,,,,,,,,,,
,583,ACTION NOTE (R),Privacy,1,Not private,Undefined,#,Undefined,,,i,Method of action (R),,,,,,,,,,,,,
,583,ACTION NOTE (R),Privacy,1,Not private,Undefined,#,Undefined,,,j,Site of action (R),,,,,,,,,,,,,
,583,ACTION NOTE (R),Privacy,1,Not private,Undefined,#,Undefined,,,k,Action agent (R),,,,,,,,,,,,,
,583,ACTION NOTE (R),Privacy,1,Not private,Undefined,#,Undefined,,,l,Status (R),,,,,,,,,,,,,
,583,ACTION NOTE (R),Privacy,1,Not private,Undefined,#,Undefined,,,n,Extent (R),,,,,,,,,,,,,
,583,ACTION NOTE (R),Privacy,1,Not private,Undefined,#,Undefined,,,o,Type of unit (R),,,,,,,,,,,,,
,583,ACTION NOTE (R),Privacy,1,Not private,Undefined,#,Undefined,,,u,Uniform Resource Identifier (R),,,,,,,,,,,,,
,583,ACTION NOTE (R),Privacy,1,Not private,Undefined,#,Undefined,,,x,Nonpublic note (R),,,,,,,,,,,,,
,583,ACTION NOTE (R),Privacy,1,Not private,Undefined,#,Undefined,,,z,Public note (R),,,,,,,,,,,,,
